史料名,項目番号,題,差出(著述者)・報告者,人物像,人物像２,年,月,日,記述場所,記述番号,記述内容,年,月,日,時刻,記述の性質,被害種別,被害場所,緯度,経度,備考,震度
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,5,鴨居などはずれ、壁を落し、棚の物は不残震落し、,1830,7,2,七,報告,建物被害,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,6,庭え出候処、一寸位にひゞわれ泥を吹出し、昔咄には承り候得共、誠に此度右体の仕合に候、,1830,7,2,七,報告,液状化,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,7,一、御役所玄関脇当番所と唱、与力同心の詰所張番所有之、右之天井落壁も倒落、潰不申と計の体に成申候、,1830,,,,報告,建物被害,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,8,一、白洲御障子抔破れ、七寸程いがみ、是も潰不申と申計に成申候、,1830,,,,報告,建物被害,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,9,一、同役の方は白洲は震潰し、家内の役所天井落、其外御役所共土蔵は不残大破致し、又夫々少々宛震り始り候て、二日より今以止み不申候、昨日迄も昼夜百度余も震申候、一昨夜抔泊之もの、暮六ツ半時比より書付候処、四十九度計と存候、乍去今日は大に間遠に相成候侭、追々治り可申候、先安心致候、,1830,,,,報告,建物被害,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,10,一、今日は雷気有之候得共、発急殊の外空もめ、地震と入り交り雷鳴有之、此上大風雨にても可成哉と被存候、,1830,,,,報告,天候,京都西町奉行所,35.013169,135.744393,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,11,一、愛宕山并嵯峨は鳴候て、今以地震の如く、土砂ころげ落候山、今朝角倉帯刀伜鍋次郎、地震の安否承に参、右之趣語申候、右様子にては、若哉右の山々、焼泥にても吹出可申哉と致心痛候、①,1830,,,,伝聞,余震・その他,愛宕山,35.059984,135.63446,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,12,一、愛宕山并嵯峨は鳴候て、今以地震の如く、土砂ころげ落候山、今朝角倉帯刀伜鍋次郎、地震の安否承に参、右之趣語申候、右様子にては、若哉右の山々、焼泥にても吹出可申哉と致心痛候、②,1830,,,,伝聞,余震・その他,嵯峨,35.018759,135.68141,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,13,一、二条御城四方の土居裾廻り壁落、東御門口石垣、一つ五十人持位の大石、皆震出申候、明き御門もいがみ、西御門は南の方三十問計御城内え倒掛、北御門脇より西の方、土居五六十問計倒れ、御石垣二十間計御堀え喰込、右に准じ、御城内殊の外破損有之、誠に大造の御修覆等にて、御入用何万両と申事に成居申候、,1830,,,,報告,建物被害,二条城,35.014325,135.74765,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,14,一、市中杯は潰家夥敷、死人怪我人は存の外少く、夜中ならば怪我人も可有之候得共、昼の内故と見得申候、,1830,,,,報告,建物・人的被害,×,×,×,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,15,昼夜震詰にて、町家にては宅を出、夜分も往来にて凌ぎ居候仕合、火事同様の事御座候、,1830,,,,報告,対応,市中,×,×,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,16,一、御所にては御築地杯大造の御破損、其内仙洞之御構別て御損強く、禁裡常御殿余程の御損の由、御修覆申立も可有之、誠にあきれ果たる計に御座候、種々申遣度候得共、日々御修覆所え出、八ツ時迄に帰宅、夫より御役所の御用向取調草臥、荒々申遣候、以上　 寅七月五日,1830,,,,伝聞,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,17,猶又折角秋暑凌可被申候、前文地震、大坂は常体之地震二つにて済候由、先日其地え下り組同心 草川古右衛門、去ニ日には石部に泊申候由、少々計地震と申候、此節勢田之橋御修覆にて、組の者詰切居、右よりは格別の儀も無之、損所も無之旨申越候、南部にても同様の由、先当地而已の事 と見得申候、,1830,,,,伝聞,比較,大阪,×,×,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,18,一、唯今御目付方より風聞書差出候処、若狭国名所不知、十八ケ村程津波にて、海に成候由書上候得ども、取留候事には無之、僅十八里隔り候事故、今明日には実否分可申候、其地は定て別条無之儀と令遠察候、,1830,,,,報告,風聞,若狭,×,×,,
『宝暦現来集』 巻之十九,3,(京都町奉行松平伊予守書状写),松平伊予(伊勢)守松平定朝,京都西町奉行,武家,1830,7,5,京都西町奉行所,19,追啓、去る二日御修覆所、御小屋場見廻等に罷出可申と存候処、門いがみ一向明不申、カケヤにて打明、漸々出候仕合、誠に前代未聞の仕合にて、右之通損じも有之候に付、伯耆守殿御城入にて御見分有之、六ツ時の御太鼓、四ツ時過迄打廻し申候、二日の晩は一向に伏り不申、余程の珍事と被存候、以上、,1830,,,,報告,対応,二条城,35.014325,135.74765,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,1,一、諸司代松平伯耆守殿御届左之通、,1830,,,,言説,情報,×,×,×,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,2,七月二日申刻過大地震に付、御損所左に申上候、外文有之、夫は略之、,1830,7,2,申刻,報告,情報,×,×,×,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,3,一、御所向迄格別震勤致候得共、御別条は無之候、其余御所向御殿向始、御構内外損所有之、…,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,4,…修学院御茶屋御建物石垣等損は、格別の震動、前々先格見合等無之候、,1830,,,,報告,石造物被害,修学院離宮,35.053882,135.80043,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,5,一、禁裏御所御破損箇所奥向之分,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,6,一、常御殿、小御所、御学問所、仙洞御所、大宮御所、花御殿、御涼所、御湯殿、新御廊下、清涼殿所々、南涼殿所々、御車寄、東西対殿、長橋局、奥向所々、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,7,一、ロ向の分、/外側御築地四方共、并御門々其外番所等、都百二十ケ所損申候、,1830,,,,報告,塀被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,8,一、仙洞御所御破損所、常御殿、大御殿、大宮御所境塀損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,9,一、常御殿前柿本御社塀大破、,1830,,,,報告,塀被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,10,一、一対屋、御上段、長橋局、奥御廊下損申候,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,11,一、権中納言殿局所大破に相成申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,12,一、但馬殿局高塀損申候、,1830,,,,報告,塀被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,13,一、奥御廊下向所損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,14,一、大宮御所奥向御破損可有之候得其、御沙汰無之、未見分等不相成候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,15,一、ロ向の分、/表客の間、御廊下内外壁、天井、御橡下等に至迄、十三ヶ所大破に相成申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,16,一、准后御殿御破損所奥向の分、/常御殿御間内、并御橡座敷等所々損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,17,一、御成廊下損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,18,一、御小屋前壁并井戸損申候、,1830,,,,報告,井戸被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,19,一、出御御装束司壁損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,20,一、御成御廊下并女中廊下所々大破、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,21,一、御湯殿并御廊下大破に相成候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,22,一、同所下之廻り大破損に相成申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
『宝暦現来集』 巻之十九,4,(諸司代松平伯耆守殿御届),松平伯耆守,京都所司代,武家,1830,7,14,×,23,一、南宮殿御殿御問其外所々損申候、,1830,,,,報告,建物被害,禁裏御所,35.024997,135.762327,,
